_00_LOGTIME,_01_DENSITY,_02_PRESS,_03_PUMP_RATE,_04_PUMP_TTL,_05_PRESS_1,_06_PRESS_2,_07_RATE_1,_08_RATE_2,_09_WTR_RATE,_10_DENS_BKUP,_11_WATER_STG_TTL,_12_PUMP_STG_TTL,_13_JOB_NUMBER,_14_MARKER
46170.296933,-4.989,468,2.524072,1.891905,468,446,2.524072,0,0,0,0,1.891905,2,0
46170.296944,-4.989,456,2.526643,1.938095,456,432,2.526643,0,0,0,0,1.938095,2,0
46170.296956,-4.989,468,2.51631,1.98,468,443,2.51631,0,0,0,0,1.98,2,0
46170.296979,-4.989,453,2.519976,2.02619,453,432,2.519976,0,0,0,0,2.02619,2,0
46170.296991,-4.989,468,2.522953,2.068095,468,443,2.522953,0,0,0,0,2.068095,2,0
46170.297002,-4.989,447,2.522,2.114524,447,428,2.522,0,0,0,0,2.114524,2,0
46170.297014,-4.989,444,2.517405,2.160476,444,422,2.517405,0,0,0,0,2.160476,2,0
46170.297025,-4.989,447,2.525095,2.202619,447,428,2.525095,0,0,0,0,2.202619,2,0
46170.297037,-4.989,447,2.525976,2.248809,447,422,2.525976,0,0,0,0,2.248809,2,0
46170.297049,-4.989,447,2.521405,2.290952,447,422,2.521405,0,0,0,0,2.290952,2,0
46170.29706,-4.989,447,2.522953,2.336905,447,422,2.522953,0,0,0,0,2.336905,2,0
46170.297072,-4.989,447,2.526405,2.379048,447,422,2.526405,0,0,0,0,2.379048,2,0
46170.297083,-4.989,447,2.520953,2.425238,447,422,2.520953,0,0,0,0,2.425238,2,0
46170.297095,-4.989,444,2.523619,2.467143,444,422,2.523619,0,0,0,0,2.467143,2,0
46170.297106,-4.989,447,2.526453,2.513571,447,422,2.526453,0,0,0,0,2.513571,2,0
46170.297118,-4.989,439,2.523738,2.555476,439,422,2.523738,0,0,0,0,2.555476,2,0
46170.29713,-4.989,447,2.524786,2.601667,447,425,2.524786,0,0,0,0,2.601667,2,0
46170.297141,-4.989,465,2.525429,2.648095,465,440,2.525429,0,0,0,0,2.648095,2,0
46170.297153,-4.989,439,2.523429,2.694286,439,414,2.523429,0,0,0,0,2.694286,2,0
46170.297164,-4.989,465,2.526691,2.736429,465,440,2.526691,0,0,0,0,2.736429,2,0
46170.297176,-4.989,439,2.530738,2.782619,439,414,2.530738,0,0,0,0,2.782619,2,0
46170.297188,-4.989,461,2.523524,2.824762,461,440,2.523524,0,0,0,0,2.824762,2,0
46170.297211,-4.989,429,2.528476,2.870952,429,414,2.528476,0,0,0,0,2.870952,2,0
46170.296528,-4.989,456,2.523238,2.913095,456,440,2.523238,0,0,0,0,2.913095,2,0
46170.297234,-4.989,429,2.528048,2.959286,429,414,2.528048,0,0,0,0,2.959286,2,0
46170.297245,-4.989,456,2.528524,3.001429,456,440,2.528524,0,0,0,0,3.001429,2,0
46170.297257,-4.989,453,2.521881,3.043571,453,437,2.521881,0,0,0,0,3.043571,2,0
46170.297269,-4.989,453,2.526738,3.094048,453,437,2.526738,0,0,0,0,3.094048,2,0
46170.29728,-4.989,424,2.526738,3.135952,424,408,2.526738,0,0,0,0,3.135952,2,0
46170.297303,-4.989,456,2.525024,3.182381,456,437,2.525024,0,0,0,0,3.182381,2,0
46170.297315,-4.989,426,2.530381,3.224524,426,408,2.530381,0,0,0,0,3.224524,2,0
46170.297326,-4.989,462,2.525095,3.270714,462,437,2.525095,0,0,0,0,3.270714,2,0
46170.297338,-4.989,453,2.526833,3.316905,453,432,2.526833,0,0,0,0,3.312619,2,0
46170.29735,-4.989,462,2.522095,3.359048,462,437,2.522095,0,0,0,0,3.359048,2,0
46170.297361,-4.989,426,2.530643,3.400952,426,411,2.530643,0,0,0,0,3.400952,2,0
46170.297373,-4.989,462,2.529976,3.447381,462,446,2.529976,0,0,0,0,3.447381,2,0
46170.297384,-4.989,426,2.524262,3.489524,426,411,2.524262,0,0,0,0,3.489524,2,0
46170.297396,-4.989,453,2.529976,3.531667,453,428,2.529976,0,0,0,0,3.531667,2,0
46170.297407,-4.989,453,2.523119,3.582143,453,428,2.523119,0,0,0,0,3.582143,2,0
46170.297419,-4.989,429,2.534072,3.628333,429,411,2.534072,0,0,0,0,3.628333,2,0
46170.297431,-4.989,450,2.529214,3.670476,450,428,2.529214,0,0,0,0,3.670476,2,0
46170.297454,-4.989,429,2.523572,3.712619,429,414,2.529619,0,0,0,0,3.712619,2,0
46170.297465,-4.989,444,2.528167,3.759048,444,428,2.528167,0,0,0,0,3.759048,2,0
46170.297477,-4.989,429,2.527453,3.805238,429,414,2.527453,0,0,0,0,3.805238,2,0
46170.297488,-4.989,444,2.527095,3.847381,444,428,2.527095,0,0,0,0,3.847381,2,0
46170.2975,-4.989,429,2.522833,3.893809,429,414,2.522833,0,0,0,0,3.893809,2,0
46170.297512,-4.989,444,2.525548,3.935952,444,428,2.525548,0,0,0,0,3.935952,2,0
46170.297523,-4.989,432,2.523024,3.982143,432,414,2.523024,0,0,0,0,3.982143,2,0
46170.297535,-4.989,444,2.527762,4.024286,444,419,2.527762,0,0,0,0,4.024286,2,0
46170.297546,-4.989,439,2.5245,4.070714,439,414,2.5245,0,0,0,0,4.070714,2,0
46170.297558,-4.989,468,2.524619,4.116905,468,449,2.524619,0,0,0,0,4.116905,2,0
46170.297569,-4.989,439,2.524595,4.159048,439,416,2.524595,0,0,0,0,4.159048,2,0
46170.297581,-4.989,465,2.526405,4.205476,465,449,2.526405,0,0,0,0,4.205476,2,0
46170.297593,-4.989,439,2.524905,4.247619,439,416,2.524905,0,0,0,0,4.247619,2,0
46170.297604,-4.989,465,2.527691,4.294048,465,443,2.527691,0,0,0,0,4.294048,2,0
46170.297616,-4.989,439,2.531619,4.33619,439,416,2.531619,0,0,0,0,4.33619,2,0
46170.297627,-4.989,465,2.529953,4.382381,465,443,2.529953,0,0,0,0,4.382381,2,0
46170.297639,-4.989,439,2.534429,4.424524,439,416,2.534429,0,0,0,0,4.424524,2,0
46170.29765,-4.989,465,2.52981,4.470952,465,443,2.52981,0,0,0,0,4.470952,2,0
46170.297662,-4.989,439,2.532381,4.513095,439,416,2.532381,0,0,0,0,4.513095,2,0
46170.297685,-4.989,439,2.534524,4.563809,439,416,2.534524,0,0,0,0,4.563809,2,0
46170.297697,-4.989,444,2.534929,4.605952,444,419,2.534929,0,0,0,0,4.605952,2,0
46170.297708,-4.989,439,2.536143,4.652381,439,416,2.536143,0,0,0,0,4.652381,2,0
46170.29772,-4.989,439,2.530024,4.694524,439,419,2.530024,0,0,0,0,4.694524,2,0
46170.297731,-4.989,439,2.535024,4.740952,439,416,2.535024,0,0,0,0,4.740952,2,0
46170.297743,-4.989,444,2.5245,4.783095,444,419,2.5245,0,0,0,0,4.783095,2,0
46170.297755,-4.989,439,2.53081,4.829524,439,416,2.53081,0,0,0,0,4.829524,2,0
46170.297766,-4.989,444,2.528857,4.871667,444,419,2.528857,0,0,0,0,4.871667,2,0
46170.297778,-4.989,439,2.526762,4.918095,439,416,2.526762,0,0,0,0,4.918095,2,0
46170.297789,-4.989,153,1.911976,4.955952,153,103,1.911976,0,0,0,0,4.955952,2,0
46170.297801,-4.989,54,1.005238,4.982143,54,-9,1.005238,0,0,0,0,4.982143,2,0
46170.297813,-4.989,26,0.305667,4.993333,26,-18,0.305667,0,0,0,0,4.993333,2,0
46170.297824,-4.989,18,0.078714,4.995952,18,-26,0.078714,0,0,0,0,4.995952,2,0
46170.297836,-4.989,18,0.066429,4.997143,18,-26,0.066429,0,0,0,0,4.997143,2,0
46170.297847,-4.989,18,0.077952,4.998333,18,-26,0.077952,0,0,0,0,4.998333,2,0
46170.297859,-4.989,18,0.080167,4.999762,18,-26,0.080167,0,0,0,0,4.999762,2,0
46170.29787,-4.989,18,0.08069,5.00119,18,-26,0.08069,0,0,0,0,5.00119,2,0
46170.297882,-4.989,18,0.080286,5.002619,18,-26,0.080286,0,0,0,0,5.002619,2,0
46170.297905,-4.989,18,0.076905,5.004048,18,-26,0.076905,0,0,0,0,5.004048,2,0
46170.297222,-4.989,18,0.075429,5.005238,18,-26,0.075429,0,0,0,0,5.005238,2,0
46170.297928,-4.989,18,0.075905,5.006667,18,-26,0.075905,0,0,0,0,5.006667,2,0
46170.29794,-4.989,18,0.076738,5.008095,18,-26,0.076738,0,0,0,0,5.008095,2,0
46170.297951,-4.989,18,0.076333,5.009286,18,-26,0.076333,0,0,0,0,5.009286,2,0
46170.297963,-4.989,18,0.073548,5.010714,18,-26,0.07331,0,0,0,0,5.010714,2,0
46170.297975,-4.989,18,0.069595,5.011905,18,-26,0.069595,0,0,0,0,5.011905,2,0
46170.297986,-4.989,18,0.060976,5.013095,18,-26,0.060976,0,0,0,0,5.013095,2,0
46170.297998,-4.989,18,0.056429,5.014048,18,-18,0.056429,0,0,0,0,5.014048,2,0
46170.298009,-4.989,26,0.053548,5.015,26,-18,0.053548,0,0,0,0,5.015,2,0
46170.298021,-4.989,26,0.065357,5.015952,26,-18,0.065357,0,0,0,0,5.015952,2,0
46170.298032,-4.989,26,0.062048,5.017381,26,-18,0.062048,0,0,0,0,5.017381,2,0
46170.298044,-4.989,26,0.045429,5.018095,26,-18,0.045429,0,0,0,0,5.018095,2,0
46170.298056,-4.989,26,0.047571,5.019048,26,-18,0.047571,0,0,0,0,5.019048,2,0
46170.298067,-4.989,26,0.04169,5.019762,26,-18,0.04169,0,0,0,0,5.019762,2,0
46170.298079,-4.989,26,0.044786,5.020476,26,-18,0.044786,0,0,0,0,5.020476,2,0
46170.29809,-4.989,26,0.044881,5.021428,26,-18,0.044881,0,0,0,0,5.021428,2,0
46170.298102,-4.989,26,0.055786,5.022143,26,-18,0.055786,0,0,0,0,5.022143,2,0
46170.298113,-4.989,18,0.040595,5.023095,18,-18,0.040595,0,0,0,0,5.023095,2,0
46170.298137,-4.989,18,0.041357,5.023809,18,-18,0.041357,0,0,0,0,5.023809,2,0
46170.298148,-4.989,18,0.055881,5.024762,18,-18,0.055881,0,0,0,0,5.024762,2,0
46170.29816,-4.989,18,0.04831,5.025476,18,-18,0.04831,0,0,0,0,5.025476,2,0
46170.298171,-4.989,18,0.048714,5.026428,18,-18,0.048714,0,0,0,0,5.026428,2,0
46170.298183,-4.989,18,0.048643,5.027143,18,-18,0.048643,0,0,0,0,5.027143,2,0
46170.298194,-4.989,18,0.056357,5.028333,18,-18,0.056357,0,0,0,0,5.028333,2,0
46170.298206,-4.989,18,0.048167,5.029048,18,-18,0.048167,0,0,0,0,5.029048,2,0
46170.298218,-4.989,18,0.037762,5.03,18,-18,0.037762,0,0,0,0,5.03,2,0
46170.298229,-4.989,18,0.035595,5.030476,18,-18,0.035595,0,0,0,0,5.030476,2,0
46170.298241,-4.989,18,0.034452,5.03119,18,-18,0.034452,0,0,0,0,5.03119,2,0
46170.298252,-4.989,18,0.042667,5.031905,18,-18,0.042667,0,0,0,0,5.031905,2,0
46170.298264,-4.989,18,0.046476,5.032619,18,-18,0.046476,0,0,0,0,5.032619,2,0
46170.298275,-4.989,18,0.040619,5.033333,18,-18,0.040619,0,0,0,0,5.033333,2,0
46170.298287,-4.989,18,0.046262,5.034048,18,-18,0.046262,0,0,0,0,5.034048,2,0
46170.298299,-4.989,18,0.041381,5.035,18,-18,0.041381,0,0,0,0,5.035,2,0
46170.29831,-4.989,18,0.035619,5.035714,18,-18,0.035619,0,0,0,0,5.035714,2,0
46170.298322,-4.989,18,0.0345,5.03619,18,-18,0.0345,0,0,0,0,5.03619,2,0
46170.298333,-4.989,18,0.037643,5.036905,18,-18,0.037643,0,0,0,0,5.036905,2,0
46170.298356,-4.989,18,0.039381,5.037619,18,-18,0.039381,0,0,0,0,5.037619,2,0
46170.298368,-4.989,18,0.061762,5.038333,18,-18,0.061762,0,0,0,0,5.038333,2,0
46170.29838,-4.989,18,0.054095,0.000238,18,-18,0.054095,0,0,0,0,0.000238,2,1
46170.298391,-4.989,18,0.042786,0.000952,18,-18,0.042786,0,0,0,0,0.000952,2,0
46170.298403,-4.989,18,0.045643,0.001905,18,-18,0.045643,0,0,0,0,0.001905,2,0
46170.298414,-4.989,18,0.056024,0.002619,18,-18,0.056024,0,0,0,0,0.002619,2,0
46170.298426,-4.989,18,0.080762,0.004048,18,-18,0.080762,0,0,0,0,0.004048,2,0
